H  NLA       N01-07L-2K 21996  80
N  502926    10 4675067 1206718 00000000000  2 0            
N  502926    11 4675087 1207038 00000000000  2 0            
N  502926    12 4675167 1207068 00000000000  2 0            
N  502926    13 4675297 1207128 00000000000  1 0            
N  502927     1 4675297 1207128 00000000000  1 0            
N  502927     2 4675417 1206548 00000000000  2 1            
N  502927     3 4675417 1206598 00000000000  2 1            
N  502927     4 4675417 1206808 00000000000  2 1            
N  502927     5 4675417 1206818 00000000000  2 1            
N  502927     6 4675417 1207008 00000000000  2 1            
N  502927     7 4675417 1207038 00000000000  3 1            
N  502927     8 4675417 1207058 00000000000  2 1            
N  502927     9 4675597 1206418 00000000000  2 0            
N  502927    10 4675627 1206408 00000000000  2 0            
N  502927    11 4675667 1207028 00000000000  2 0            
N  502927    12 4675717 1207028 00000000000  2 0            
N  502927    13 4675757 1207038 00000000000  2 0            
N  502927    14 4675937 1206328 00000000000  2 0            
N  502927    15 4675937 1206418 00000000000  3 0            
N  502927    16 4676017 1206118 00000000000  1 1502917    84
N  502927    17 4676067 1207108 00000000000  2 0            
N  502927    18 4676097 1207648 00000000000  1 0            
N  502927    19 4676127 1207278 00000000000  3 0            
N  502927    20 4676187 1207698 00000000000  2 0            
N  502927    21 4676197 1207328 00000000000  2 0            
N  502927    22 4676337 1207278 00000000000  4 0            
N  502927    23 4676377 1207558 00000000000  2 0            
N  502927    24 4676377 1207598 00000000000  2 0            
N  502927    25 4676457 1207298 00000000000  4 0            
N  502927    26 4676707 1207328 00000000000  4 0            
N  502927    27 4677117 1207198 00000000000  4 0            
N  502927    28 4677147 1207188 00000000000  4 0            
N  502927    29 4677287 1207138 00000000000  4 0            
N  502927    30 4677457 1207158 00000000000  4 0            
N  502927    31 4678077 1206968 00000000000  4 0            
N  502927    32 4678257 1206008 00000000000  2 0            
N  502927    33 4678277 1206118 00000000000  4 1            
N  502927    34 4678287 1206948 00000000000  4 0            
N  502927    35 4678367 1206198 00000000000  4 0            
N  502927    36 4678417 1206788 00000000000  4 0            
N  502927    37 4678437 1206548 00000000000  4 0            
N  502927    38 4678447 1206458 00000000000  4 0            
N  503000     1 4679877 1201408 00000000000  1 0            
N  503000     2 4679917 1200579 00000000000  1 1502907   109
N  503000     3 4679917 1200719 00000000000  1 1502907   110
N  503000     4 4679917 1201358 00000000000  2 1            
N  503000     5 4680057 1200779 00000000000  2 0            
N  503000     6 4680137 1200849 00000000000  2 0            
N  503000     7 4680147 1200789 00000000000  2 0            
N  503000     8 4680147 1200879 00000000000  3 0            
N  503000     9 4680157 1200699 00000000000  2 0            
N  503000    10 4680167 1200729 00000000000  4 0            
N  503000    11 4680207 1200709 00000000000  2 0            
N  503000    12 4680517 1200549 00000000000  2 0            
N  503000    13 4680617 1200509 00000000000  2 0            
N  503000    14 4680757 1200489 00000000000  2 0            
N  503000    15 4680807 1200469 00000000000  2 0            
N  503000    16 4680887 1200429 00000000000  2 0            
N  503000    17 4681187 1200209 00000000000  2 0            
N  503000    18 4681317 1200109 00000000000  1 0            
N  503000    19 4683927 1200099 00000000000  1 0            
N  503000    20 4683927 1200109 00000000000  2 0            
N  503000    21 4683937 1200669 00000000000  2 0            
N  503000    22 4684027 1200179 00000000000  2 0            
N  503000    23 4684057 1200649 00000000000  2 0            
N  503000    24 4684157 1200549 00000000000  2 0            
N  503000    25 4684417 1200579 00000000000  1 1503001     1
N  503000    26 4679917 1201692 00000000000  1 1502907   112
N  503000    27 4679917 1203056 00000000000  1 1502907   111
N  503000    28 4679951 1203118 00000000000  1 1503010    49
N  503001     1 4684417 1200579 00000000000  1 1503000    25
N  503001     2 4684457 1200649 00000000000  2 0            
N  503001     3 4684907 1200949 00000000000  2 0            
N  503001     4 4685157 1201169 00000000000  2 0            
N  503001     5 4685827 1201059 00000000000  2 0            
N  503001     6 4685907 1200979 00000000000  2 0            
N  503001     7 4686207 1200679 00000000000  2 0            
N  503001     8 4686287 1200689 00000000000  2 0            
N  503001     9 4686606 1200949 00000000000  2 0            
N  503001    10 4686696 1201059 00000000000  2 0            
N  503001    11 4687076 1201029 00000000000  2 0            
N  503001    12 4687166 1203038 00000000000  2 0            
N  503001    13 4687196 1202958 00000000000  2 0            
N  503001    14 4687196 1203118 00000000000  1 1503011    31
N  503001    15 4687316 1201219 00000000000  2 0            
N  503001    16 4687316 1202938 00000000000  2 0            
N  503001    17 4687356 1201209 00000000000  3 0            
N  503001    18 4687406 1201289 00000000000  2 0            
N  503001    19 4687426 1201389 00000000000  2 0            
N  503001    20 4687426 1201429 00000000000  2 0            
N  503001    21 4687576 1201179 00000000000  3 0            
N  503001    22 4687646 1202688 00000000000  2 0            
N  503001    23 4687676 1201769 00000000000  2 0            
N  503001    24 4687716 1201879 00000000000  2 0            
N  503001    25 4687726 1201909 00000000000  2 0            
N  503001    26 4687806 1201059 00000000000  2 0            
N  503001    27 4687866 1203088 00000000000  2 0            
N  503001    28 4687866 1203118 00000000000  1 1503011    41
N  503001    29 4687896 1202509 00000000000  2 0            
N  503001    30 4687956 1202279 00000000000  2 0            
N  503001    31 4687976 1201099 00000000000  2 0            
N  503001    32 4687996 1202419 00000000000  2 0            
N  503001    33 4688006 1202828 00000000000  2 0            
N  503001    34 4688306 1201119 00000000000  2 0            
N  503001    35 4688386 1201089 00000000000  2 0            
N  503001    36 4688436 1201089 00000000000  2 0            
N  503001    37 4688456 1202859 00000000000  1 0            
N  503001    38 4688576 1201139 00000000000  2 0            
N  503001    39 4688666 1201139 00000000000  1 0            
N  503001    40 4688896 1200519 00000000000  1 0            
N  503001    41 4688916 1200339 00000000000  1 1503002     4
N  503001    42 4687988 1200119 00000000000  1 1493071    87
N  503002     1 4688456 1202859 00000000000  1 0            
N  503002     2 4688666 1201139 00000000000  1 0            
N  503002     3 4688896 1200519 00000000000  1 0            
N  503002     4 4688916 1200339 00000000000  1 1503001    41
N  503002     5 4688916 1200799 00000000000  2 1            
N  503002     6 4688916 1201059 00000000000  2 1            
N  503002     7 4688916 1202719 00000000000  2 1            
N  503002     8 4688936 1200689 00000000000  2 0            
N  503002     9 4688956 1200909 00000000000  2 0            
N  503002    10 4688966 1200729 00000000000  2 0            
N  503002    11 4688966 1202759 00000000000  2 0            
N  503002    12 4688976 1200959 00000000000  2 0            
N  503002    13 4689116 1200969 00000000000  2 0            
N  503002    14 4689156 1201089 00000000000  2 0            
N  503002    15 4689226 1202849 00000000000  1 0            
N  503002    16 4689246 1201139 00000000000  2 0            
N  503002    17 4689286 1201279 00000000000  2 0            
N  503002    18 4689336 1200109 00000000000  1 0            
N  503002    19 4689336 1201669 00000000000  2 0            
N  503002    20 4689346 1201689 00000000000  2 0            
N  503002    21 4689346 1201739 00000000000  2 0            
N  503002    22 4689386 1200109 00000000000  1 0            
N  503002    23 4689386 1201879 00000000000  2 0            
N  503002    24 4689436 1201949 00000000000  2 0            
N  503002    25 4689726 1202149 00000000000  2 0            
N  503002    26 4689786 1202409 00000000000  2 0            
N  503002    27 4689806 1202769 00000000000  1 0            
N  503002    28 4689816 1202529 00000000000  2 0            
N  503002    29 4690326 1203119 00000000000  1 1503012    26
N  503002    30 4690506 1202649 00000000000  2 0            
N  503002    31 4690616 1202529 00000000000  2 0            
N  503002    32 4690856 1201619 00000000000  2 0            
N  503002    33 4690876 1201429 00000000000  2 0            
N  503002    34 4690936 1201809 00000000000  2 0            
N  503002    35 4690946 1201289 00000000000  2 0            
N  503002    36 4690956 1202399 00000000000  2 0            
N  503002    37 4691006 1201279 00000000000  2 0            
N  503002    38 4691026 1201009 00000000000  2 0            
N  503002    39 4691096 1200869 00000000000  2 0            
N  503002    40 4691196 1200809 00000000000  2 0            
N  503002    41 4691296 1202269 00000000000  2 0            
N  503002    42 4691306 1202209 00000000000  2 0            
N  503002    43 4691316 1202229 00000000000  4 0            
N  503002    44 4691426 1200589 00000000000  2 0            
N  503002    45 4691486 1200509 00000000000  2 0            
N  503002    46 4691496 1202409 00000000000  2 0            
N  503002    47 4691586 1202799 00000000000  2 0            
N  503002    48 4691616 1201889 00000000000  2 0            
N  503002    49 4691646 1201639 00000000000  2 0            
N  503002    50 4691706 1201589 00000000000  2 0            
N  503002    51 4691776 1200109 00000000000  2 0            
N  503002    52 4691796 1199899 00000000000  1 0            
N  503002    53 4691806 1201529 00000000000  2 0            
N  503002    54 4691876 1200109 00000000000  1 0            
N  503002    55 4691966 1202939 00000000000  2 0            
N  503002    56 4692016 1201329 00000000000  2 0            
N  503002    57 4692036 1203119 00000000000  1 1503012    52
N  503002    58 4692096 1200169 00000000000  2 0            
N  503002    59 4692096 1202919 00000000000  3 0            
N  503002    60 4692136 1201149 00000000000  2 0            
N  503002    61 4692166 1201119 00000000000  2 0            
N  503002    62 4692406 1202839 00000000000  2 0            
N  503002    63 4692476 1200169 00000000000  2 0            
N  503002    64 4692516 1202879 00000000000  2 0            
N  503002    65 4692626 1201049 00000000000  2 0            
N  503002    66 4692676 1202849 00000000000  2 0            
N  503002    67 4692706 1200229 00000000000  2 0            
N  503002    68 4692716 1201099 00000000000  2 0            
N  503002    69 4692806 1200269 00000000000  2 0            
N  503002    70 4692866 1200959 00000000000  2 0            
N  503002    71 4692976 1200859 00000000000  2 0            
N  503002    72 4693126 1202509 00000000000  2 0            
N  503002    73 4693146 1202499 00000000000  1 0            
N  503002    74 4693176 1200109 00000000000  1 0            
N  503002    75 4693206 1200469 00000000000  2 0            
N  503002    76 4693326 1200279 00000000000  4 0            
N  503002    77 4693376 1200109 00000000000  2 0            
N  503002    78 4693386 1200069 00000000000  1 0            
N  503002    79 4693386 1202229 00000000000  1 0            
N  503002    80 4693416 1200299 00000000000  1 1503003     3
N  503002    81 4693416 1200559 00000000000  1 1503003     4
N  503002    82 4693416 1202289 00000000000  1 1503003     6
N  503003     1 4693146 1202499 00000000000  1 0            
N  503003     2 4693386 1202229 00000000000  1 0            
N  503003     3 4693416 1200299 00000000000  1 1503002    80
N  503003     4 4693416 1200559 00000000000  1 1503002    81
N  503003     5 4693416 1202199 00000000000  2 1            
N  503003     6 4693416 1202289 00000000000  1 1503002    82
N  503003     7 4693416 1202319 00000000000  2 1            
N  503003     8 4693536 1200319 00000000000  2 0            
N  503003     9 4693536 1202049 00000000000  2 0            
N  503003    10 4693696 1201849 00000000000  2 0            
N  503003    11 4693706 1200659 00000000000  2 0            
N  503003    12 4693746 1201879 00000000000  2 0            
N  503003    13 4693766 1200469 00000000000  2 0            
N  503003    14 4693916 1200499 00000000000  2 0            
N  503003    15 4693996 1200509 00000000000  2 0            
N  503003    16 4694076 1201589 00000000000  2 0            
N  503003    17 4694106 1200509 00000000000  2 0            
N  503003    18 4694176 1200099 00000000000  1 0            
N  503003    19 4694176 1200109 00000000000  2 0            
N  503003    20 4694186 1200739 00000000000  2 0            
N  503003    21 4694236 1200309 00000000000  2 0            
N  503003    22 4694256 1200749 00000000000  3 0            
N  503003    23 4694316 1200549 00000000000  4 0            
N  503003    24 4694326 1200729 01000000000  2 0            
N  503003    25 4694346 1201959 00000000000  2 0            
N  503003    26 4694376 1200729 00000000000  1 0            
N  503003    27 4694376 1201119 00000000000  2 0            
N  503003    28 4694376 1201459 00000000000  4 0            
N  503003    29 4694456 1200749 00000000000  2 0            
N  503003    30 4694456 1201429 00000000000  2 0            
N  503003    31 4694486 1200559 00000000000  2 0            
N  503003    32 4694546 1201959 00000000000  2 0            
N  503003    33 4694596 1200569 00000000000  2 0            
N  503003    34 4694596 1200749 00000000000  2 0            
N  503003    35 4694626 1200569 00000000000  2 0            
N  503003    36 4694626 1201049 00000000000  2 0            
N  503003    37 4694666 1200569 00000000000  2 0            
N  503003    38 4694716 1202479 00000000000  2 0            
N  503003    39 4694736 1202009 00000000000  2 0            
N  503003    40 4694786 1202099 00000000000  2 0            
N  503003    41 4694796 1200949 00000000000  2 0            
N  503003    42 4694796 1202219 00000000000  2 0            
N  503003    43 4694816 1200929 00000000000  2 0            
N  503003    44 4694866 1200589 00000000000  2 0            
N  503003    45 4694866 1200889 00000000000  2 0            
N  503003    46 4694876 1200749 00000000000  2 0            
N  503003    47 4694926 1200809 00000000000  2 0            
N  503003    48 4694956 1202739 00000000000  2 0            
N  503003    49 4695006 1202769 00000000000  1 0            
N  503003    50 4695046 1200649 00000000000  4 0            
N  503003    51 4695066 1200089 00000000000  1 0            
N  503003    52 4695096 1200649 00000000000  2 0            
N  503003    53 4695126 1200429 00000000000  2 0            
N  503003    54 4695146 1200109 00000000000  2 0            
N  503003    55 4695226 1200259 00000000000  2 0            
N  503003    56 4695286 1200149 00000000000  3 0            
N  503003    57 4695306 1200869 00000000000  2 0            
N  503003    58 4695396 1200149 00000000000  2 0            
N  503003    59 4695416 1200899 00000000000  2 0            
N  503003    60 4695446 1200729 00000000000  2 0            
N  503003    61 4695606 1200239 00000000000  2 0            
N  503003    62 4695776 1200839 00000000000  2 0            
N  503003    63 4695826 1201029 00000000000  2 0            
N  503003    64 4695866 1200839 00000000000  2 0            
N  503003    65 4695926 1200359 00000000000  2 0            
N  503003    66 4695956 1200369 00000000000  2 0            
N  503003    67 4695966 1200849 00000000000  2 0            
N  503003    68 4696006 1200379 00000000000  2 0            
N  503003    69 4696006 1200859 00000000000  2 0            
N  503003    70 4696106 1200879 00000000000  2 0            
N  503003    71 4696226 1200929 00000000000  2 0            
N  503003    72 4696246 1200449 00000000000  2 0            
N  503003    73 4696376 1200479 00000000000  2 0            
N  503003    74 4696396 1201209 00000000000  2 0            
N  503003    75 4696436 1201079 00000000000  2 0            
N  503003    76 4696466 1200509 00000000000  2 0            
N  503003    77 4696516 1200539 00000000000  2 0            
N  503003    78 4696526 1201089 00000000000  2 0            
N  503003    79 4696596 1200599 00000000000  2 0            
N  503003    80 4696616 1201109 00000000000  2 0            
N  503003    81 4696646 1201139 00000000000  2 0            
N  503003    82 4696656 1200639 00000000000  2 0            
N  503003    83 4696676 1200649 00000000000  2 0            
N  503003    84 4696706 1201149 00000000000  2 0            
N  503003    85 4696726 1200659 00000000000  2 0            
N  503003    86 4696906 1201419 00000000000  2 0            
N  503003    87 4696936 1201179 00000000000  2 0            
N  503003    88 4696996 1201199 00000000000  2 0            
N  503003    89 4697186 1201219 00000000000  2 0            
N  503003    90 4697246 1200789 00000000000  2 0            
N  503003    91 4697336 1200809 00000000000  2 0            
N  503003    92 4697336 1201809 00000000000  2 0            
N  503003    93 4697346 1201439 00000000000  2 0            
N  503003    94 4697376 1200819 00000000000  2 0            
N  503003    95 4697396 1201859 00000000000  2 0            
N  503003    96 4697406 1201539 00000000000  2 0            
N  503003    97 4697416 1200829 00000000000  1 0            
N  503003    98 4697566 1202009 00000000000  2 0            
N  503003    99 4697686 1201609 00000000000  1 0            
N  503003   100 4697916 1202199 00000000000  1 1503004     5
N  503003   101 4697245 1201288 00000000000  3 0            
N  503003   102 4697916 1201508 00000000000  1 1503004   193
N  503004     1 4697416 1200829 00000000000  1 0            
N  503004     2 4697686 1201609 00000000000  1 0            
N  503004     3 4697916 1201029 00000000000  2 1            
N  503004     4 4697916 1201629 00000000000  2 1            
N  503004     5 4697916 1202199 00000000000  1 1503003   100
N  503004     6 4697956 1201269 00000000000  2 0            
N  503004     7 4697956 1201319 00000000000  2 0            
N  503004     8 4697956 1201369 00000000000  2 0            
N  503004     9 4697956 1201449 00000000000  2 0            
N  503004    10 4697956 1201659 00000000000  4 0            
N  503004    11 4698006 1202009 00000000000  2 0            
N  503004    12 4698016 1202239 00000000000  2 0            
N  503004    13 4698046 1202079 00000000000  2 0            
N  503004    14 4698066 1201139 00000000000  4 0            
N  503004    15 4698106 1201689 00000000000  2 0            
N  503004    16 4698166 1201029 00000000000  2 0            
N  503004    17 4698196 1201309 00000000000  2 0            
N  503004    18 4698206 1202249 00000000000  2 0            
N  503004    19 4698206 1202269 00000000000  2 0            
N  503004    20 4698216 1200989 00000000000  2 0            
N  503004    21 4698216 1201439 00000000000  2 0            
N  503004    22 4698216 1202269 00000000000  2 0            
N  503004    23 4698236 1200959 00000000000  2 0            
N  503004    24 4698246 1201699 00000000000  2 0            
N  503004    25 4698256 1201589 00000000000  2 0            
N  503004    26 4698276 1201689 00000000000  4 0            
N  503004    27 4698346 1200879 00000000000  2 0            
N  503004    28 4698376 1202769 00000000000  2 0            
N  503004    29 4698376 1202909 00000000000  2 0            
N  503004    30 4698396 1201849 00000000000  2 0            
N  503004    31 4698396 1203069 00000000000  2 0            
N  503004    32 4698396 1203119 00000000000  1 1503014     5
N  503004    33 4698426 1200109 00000000000  1 0            
N  503004    34 4698426 1200849 00000000000  2 0            
N  503004    35 4698426 1201879 00000000000  2 0            
N  503004    36 4698436 1202659 00000000000  2 0            
N  503004    37 4698446 1201899 00000000000  2 0            
N  503004    38 4698446 1202279 00000000000  2 0            
N  503004    39 4698456 1202619 00000000000  2 0            
N  503004    40 4698466 1201659 00000000000  2 0            
N  503004    41 4698476 1200319 00000000000  2 0            
N  503004    42 4698486 1201439 00000000000  1 0            
N  503004    43 4698496 1200369 00000000000  2 0            
N  503004    44 4698496 1200389 00000000000  2 0            
N  503004    45 4698516 1200519 00000000000  2 0            
N  503004    46 4698516 1201979 00000000000  2 0            
N  503004    47 4698656 1202269 00000000000  2 0            
N  503004    48 4698726 1202179 00000000000  2 0            
N  503004    49 4698836 1202199 00000000000  4 0            
N  503004    50 4698916 1200109 00000000000  2 0            
N  503004    51 4698926 1199879 00000000000  1 0            
N  503004    52 4698926 1200239 00000000000  2 0            
N  503004    53 4698936 1200279 00000000000  2 0            
N  503004    54 4698956 1200489 00000000000  2 0            
N  503004    55 4698976 1202259 00000000000  2 0            
N  503004    56 4698986 1202169 00000000000  2 0            
N  503004    57 4699006 1201659 00000000000  3 0            
N  503004    58 4699006 1202239 00000000000  2 0            
N  503004    59 4699026 1202179 00000000000  2 0            
N  503004    60 4699026 1202199 00000000000  3 0            
N  503004    61 4699036 1202069 00000000000  3 0            
N  503004    62 4699036 1202329 00000000000  3 0            
N  503004    63 4699046 1202109 00000000000  4 0            
N  503004    64 4699046 1202359 00000000000  2 0            
N  503004    65 4699056 1202069 00000000000  2 0            
N  503004    66 4699076 1201659 00000000000  2 0            
N  503004    67 4699106 1201409 00000000000  2 0            
N  503004    68 4699106 1202189 01000000000  4 0            
N  503004    69 4699105 1202509 00000000000  2 0            
N  503004    70 4699126 1201269 00000000000  2 0            
N  503004    71 4699126 1201359 00000000000  2 0            
N  503004    72 4699125 1202599 00000000000  2 0            
N  503004    73 4699125 1202689 00000000000  2 0            
N  503004    74 4699136 1201089 00000000000  2 0            
N  503004    75 4699145 1202919 00000000000  2 0            
N  503004    76 4699145 1202999 00000000000  2 0            
N  503004    77 4699155 1203079 00000000000  1 0            
N  503004    78 4699196 1201669 00000000000  2 0            
N  503004    79 4699216 1200109 00000000000  1 0            
N  503004    80 4699226 1200199 00000000000  2 0            
N  503004    81 4699246 1201659 00000000000  2 0            
N  503004    82 4699275 1202249 00000000000  5 0            
N  503004    83 4699305 1202269 00000000000  2 0            
N  503004    84 4699326 1200339 00000000000  2 0            
N  503004    85 4699356 1200689 00000000000  2 0            
N  503004    86 4699366 1200429 00000000000  2 0            
N  503004    87 4699366 1200739 00000000000  2 0            
N  503004    88 4699365 1202339 00000000000  4 0            
N  503004    89 4699365 1202509 00000000000  2 0            
N  503004    90 4699365 1202689 00000000000  2 0            
N  503004    91 4699376 1200379 00000000000  4 0            
N  503004    92 4699375 1201649 00000000000  2 0            
N  503004    93 4699375 1201879 00000000000  2 0            
N  503004    94 4699375 1202109 00000000000  4 0            
N  503004    95 4699375 1202189 00000000000  3 0            
N  503004    96 4699375 1202239 00000000000  2 0            
N  503004    97 4699375 1202269 00100000000  4 0            
N  503004    98 4699396 1200319 00000000000  2 0            
N  503004    99 4699406 1200389 00000000000  2 0            
N  503004   100 4699405 1201649 00000000000  4 0            
N  503004   101 4699405 1202849 00000000000  2 0            
N  503004   102 4699435 1202929 00000000000  2 0            
N  503004   103 4699445 1203119 00000000000  1 1503014    79
N  503004   104 4699455 1202279 00000000000  2 0            
N  503004   105 4699455 1203069 00000000000  2 0            
N  503004   106 4699475 1201179 00000000000  2 0            
N  503004   107 4699485 1200109 00000000000  1 0            
N  503004   108 4699515 1201649 00000000000  2 0            
N  503004   109 4699515 1202129 00000000000  2 0            
N  503004   110 4699515 1202289 00000000000  2 0            
N  503004   111 4699536 1200679 00000000000  2 0            
N  503004   112 4699545 1200749 00000000000  2 0            
N  503004   113 4699625 1201059 00000000000  2 0            
N  503004   114 4699695 1201259 00000000000  2 0            
N  503004   115 4699705 1200109 00000000000  1 0            
N  503004   116 4699755 1201619 00000000000  4 0            
N  503004   117 4699785 1201779 00000000000  2 0            
N  503004   118 4699815 1201599 00000000000  4 0            
N  503004   119 4699815 1202299 00000000000  2 0            
N  503004   120 4699815 1202349 00000000000  2 0            
N  503004   121 4699845 1201589 00000000000  4 0            
N  503004   122 4699865 1202519 00000000000  2 0            
N  503004   123 4699885 1201569 00000000000  2 0            
N  503004   124 4700075 1202799 00000000000  2 0            
N  503004   125 4700115 1202989 00000000000  2 0            
N  503004   126 4700145 1203119 00000000000  1 1503014    97
N  503004   127 4700355 1200379 00000000000  3 0            
N  503004   128 4700385 1200319 00000000000  2 0            
N  503004   129 4700555 1200759 00000000000  2 0            
N  503004   130 4700595 1200109 00000000000  1 0            
N  503004   131 4700625 1201039 00000000000  2 0            
N  503004   132 4700635 1202429 00000000000  2 0            
N  503004   133 4700685 1201109 00000000000  2 0            
N  503004   134 4700705 1201579 00000000000  2 0            
N  503004   135 4700745 1201129 00000000000  2 0            
N  503004   136 4700755 1200349 00000000000  4 0            
N  503004   137 4700795 1200389 00000000000  4 0            
N  503004   138 4700795 1201139 00000000000  2 0            
N  503004   139 4700855 1201559 00000000000  2 0            
N  503004   140 4700885 1201559 00000000000  2 0            
N  503004   141 4700905 1201209 00000000000  2 0            
N  503004   142 4700915 1200399 00000000000  4 0            
N  503004   143 4700995 1200409 00000000000  4 0            
N  503004   144 4701055 1202319 00000000000  2 0            
N  503004   145 4701085 1202199 00000000000  2 0            
N  503004   146 4701085 1202389 00000000000  2 0            
N  503004   147 4701085 1203119 00000000000  1 1503014   137
N  503004   148 4701095 1200429 00000000000  4 0            
N  503004   149 4701105 1200519 00000000000  2 0            
N  503004   150 4701115 1200569 00000000000  2 0            
N  503004   151 4701115 1201209 00000000000  2 0            
N  503004   152 4701115 1201259 00000000000  4 0            
N  503004   153 4701115 1202849 00000000000  2 0            
N  503004   154 4701125 1200999 00000000000  2 0            
N  503004   155 4701125 1201169 00000000000  2 0            
N  503004   156 4701125 1202999 00000000000  2 0            
N  503004   157 4701135 1201309 00000000000  2 0            
N  503004   158 4701135 1202969 00000000000  2 0            
N  503004   159 4701165 1200429 00000000000  2 0            
N  503004   160 4701185 1202079 00000000000  2 0            
N  503004   161 4701215 1200409 00000000000  2 0            
N  503004   162 4701225 1201499 00000000000  4 0            
N  503004   163 4701245 1202509 01000000000  3 0            
N  503004   164 4701265 1201889 00000000000  2 0            
N  503004   165 4701295 1201479 00000000000  2 0            
N  503004   166 4701295 1202389 00000000000  2 0            
N  503004   167 4701355 1202489 00000000000  2 0            
N  503004   168 4701405 1200369 00000000000  2 0            
N  503004   169 4701425 1202469 00000000000  2 0            
N  503004   170 4701445 1201419 00000000000  4 0            
N  503004   171 4701465 1202509 00000000000  2 0            
N  503004   172 4701505 1200349 00000000000  2 0            
N  503004   173 4701575 1202589 00000000000  2 0            
N  503004   174 4701635 1201449 00000000000  2 0            
N  503004   175 4701665 1201449 00000000000  2 0            
N  503004   176 4701795 1201369 00000000000  2 0            
N  503004   177 4701805 1201499 00000000000  2 0            
N  503004   178 4701925 1200399 00000000000  2 0            
N  503004   179 4701935 1200299 00000000000  2 0            
N  503004   180 4701955 1202839 00000000000  2 0            
N  503004   181 4702015 1202849 00000000000  2 0            
N  503004   182 4702075 1202859 00000000000  1 0            
N  503004   183 4702095 1201369 00000000000  1 0            
N  503004   184 4702125 1202209 00000000000  2 0            
N  503004   185 4702285 1202219 00000000000  2 0            
N  503004   186 4702315 1201919 00000000000  2 0            
N  503004   187 4702375 1200349 00000000000  2 0            
N  503004   188 4702415 1200369 00000000000  1 1503005     3
N  503004   189 4702415 1201919 00000000000  1 1503005     5
N  503004   190 4702415 1202249 00000000000  1 1503005     6
N  503004   191 4701243 1203119 00000000000  1 1503014   161
N  503004   192 4697956 1201507 00000000000  1 0            
N  503004   193 4697916 1201508 00000000000  1 1503003   102
N  503004   194 4699790 1202176 00000000000  2 0            
N  503004   195 4700534 1200675 00000000000  1 0            
N  503004   196 4700043 1200330 00000000000  2 0            
N  503004   197 4699971 1200119 00000000000  1 1493074   184
N  503010     1 4679617 1203498 00000000000  1 0            
N  503010     2 4679617 1204088 00000000000  1 0            
N  503010     3 4679817 1203548 00000000000  1 0            
N  503010     4 4679917 1203578 00000000000  4 1            
N  503010     5 4679917 1204008 00000000000  2 1            
N  503010     6 4680027 1203608 00000000000  2 0            
N  503010     7 4680547 1203708 00000000000  2 0            
N  503010     8 4680557 1203978 00000000000  2 0            
N  503010     9 4680647 1203718 00000000000  4 0            
N  503010    10 4680667 1203708 00000000000  2 0            
N  503010    11 4680707 1203988 00000000000  2 0            
N  503010    12 4680857 1204008 00000000000  2 0            
N  503010    13 4681227 1204108 00000000000  2 0            
N  503010    14 4681287 1204128 00000000000  2 0            
N  503010    15 4681347 1203818 00000000000  2 0            
N  503010    16 4681367 1204578 00000000000  2 0            
N  503010    17 4681437 1204898 00000000000  2 0            
N  503010    18 4681447 1204198 00000000000  3 0            
N  503010    19 4681477 1204168 00000000000  3 0            
N  503010    20 4681477 1204868 00000000000  2 0            
N  503010    21 4681507 1203908 00000000000  2 0            
N  503010    22 4681507 1204408 00000000000  2 0            
N  503010    23 4681517 1204348 00000000000  2 0            
N  503010    24 4681547 1204178 00000000000  2 0            
N  503010    25 4681577 1204168 00000000000  2 0            
N  503010    26 4681597 1204338 00000000000  2 0            
N  503010    27 4681607 1204158 00000000000  3 0            
N  503010    28 4681687 1205458 00000000000  2 0            
N  503010    29 4681737 1204118 00000000000  2 0            
N  503010    30 4681787 1205548 00000000000  2 0            
N  503010    31 4681927 1204068 00000000000  2 0            
N  503010    32 4682157 1205888 00000000000  2 0            
N  503010    33 4682197 1203938 00000000000  2 0            
N  503010    34 4682307 1203888 00000000000  2 0            
N  503010    35 4682407 1203878 00000000000  2 0            
N  503010    36 4682617 1203898 00000000000  2 0            
N  503010    37 4682717 1206038 00000000000  2 0            
N  503010    38 4682757 1206028 00000000000  2 0            
N  503010    39 4682887 1206068 00000000000  2 0            
N  503010    40 4682987 1206088 00000000000  2 0            
N  503010    41 4683027 1203838 00000000000  2 0            
N  503010    42 4683077 1206118 00000000000  1 1503020     1
N  503010    43 4683157 1203828 00000000000  2 0            
N  503010    44 4683347 1206118 00000000000  1 1            
N  503010    45 4683487 1203938 00000000000  2 0            
N  503010    46 4683737 1203988 00000000000  2 0            
N  503010    47 4683867 1204008 00000000000  2 0            
N  503010    48 4684177 1203948 00000000000  1 0            
N  503010    49 4679951 1203118 00000000000  1 1503000    28
N  503011     1 4684177 1203948 00000000000  1 0            
N  503011     2 4684417 1203998 00000000000  2 1            
N  503011     3 4685077 1204048 00000000000  2 0            
N  503011     4 4685246 1203968 00000000000  2 0            
N  503011     5 4685526 1204188 00000000000  2 0            
N  503011     6 4685536 1204268 00000000000  2 0            
N  503011     7 4685706 1204178 00000000000  2 0            
N  503011     8 4686066 1203958 00000000000  2 0            
N  503011     9 4686106 1203958 00000000000  2 0            
N  503011    10 4686316 1203888 00000000000  2 0            
N  503011    11 4686416 1205588 00000000000  2 0            
N  503011    12 4686446 1205518 00000000000  2 0            
