# label, type1, x1, y1, type2, x2, y2, ...
çëìπ398çÜ,0,584318.5,-4307384.5,1,584342.2,-4307415.5,1,584342.2,-4307415.5,1,584366.25,-4307416.0,1,584366.6,-4307385.0,1,584342.56,-4307385.0,1,584342.9,-4307354.0,1,584318.8,-4307354.0,1,584295.06,-4307323.0,1,584295.06,-4307323.0
çëìπ398çÜ,0,584161.5,-4306308.0,1,584185.56,-4306308.5,1,584209.6,-4306308.5,1,584234.06,-4306278.5,1,584234.06,-4306278.5,1,584258.1,-4306278.5,1,584282.2,-4306279.0,1,584330.3,-4306279.5,1,584354.75,-4306249.0,1,584378.8,-4306249.0
çëìπ398çÜ,0,584551.56,-4305852.0,1,584551.94,-4305821.0,1,584552.25,-4305790.5,1,584552.25,-4305790.5,1,584552.56,-4305759.5,1,584576.7,-4305760.0,1,584601.06,-4305729.5,1,584625.44,-4305699.0,1,584625.8,-4305668.5,1,584649.9,-4305668.5
çëìπ398çÜ,0,579552.2,-4312156.0,1,579625.6,-4312034.0,1,579625.6,-4312034.0,1,579650.0,-4312003.5,1,579650.6,-4311942.0,1,579650.94,-4311911.5,1,579651.25,-4311881.0,1,579675.9,-4311819.5,1,579700.25,-4311789.0,1,579724.3,-4311789.5
çëìπ398çÜ,0,582608.2,-4309792.5,1,582704.75,-4309762.5,1,582704.75,-4309762.5,1,582705.06,-4309732.0,1,582705.06,-4309732.0,1,582705.4,-4309701.5,1,582705.7,-4309670.5,1,582706.0,-4309640.0,1,582730.06,-4309640.0,1,582730.06,-4309640.0
ìíëÚåIãÓåˆâÄê¸,0,576789.06,-4312067.5,1,576765.3,-4312036.5,1,576741.25,-4312036.0,1,576693.44,-4312005.0,1,576550.0,-4311911.5
çëìπ398çÜ,0,576827.25,-4315537.5,1,576875.94,-4315476.5,1,576901.2,-4315354.0,1,577046.6,-4315232.5,1,577095.94,-4315110.5,1,577192.75,-4315050.0,1,577266.06,-4314927.5,1,577629.2,-4314685.5
ìíëÚåIãÓåˆâÄê¸,0,578411.2,-4313434.5,1,578433.2,-4313404.0,1,578460.25,-4313342.5,1,578460.56,-4313312.0,1,578460.9,-4313281.5,1,578460.9,-4313281.5,1,578437.1,-4313250.5,1,578413.4,-4313219.5,1,578389.6,-4313188.5,1,578389.94,-4313158.0
çëìπ398çÜ,0,580988.1,-4310543.5,1,581012.2,-4310543.5,1,581012.5,-4310513.0,1,581036.56,-4310513.0,1,581060.94,-4310482.5,1,581061.25,-4310452.0,1,581085.3,-4310452.0,1,581085.7,-4310421.5,1,581109.7,-4310421.5,1,581133.75,-4310422.0
çëìπ398çÜ,0,581638.06,-4310519.5,1,581686.2,-4310520.0,1,581734.3,-4310520.5,1,581734.6,-4310489.5,1,581758.7,-4310490.0,1,581759.0,-4310459.0,1,581759.0,-4310459.0,1,581759.3,-4310428.5,1,581735.56,-4310397.5,1,581735.56,-4310397.5
çëìπ398çÜ,0,584687.2,-4304440.5,1,584687.2,-4304440.5,1,584711.56,-4304410.0,1,584711.56,-4304410.0,1,584735.6,-4304410.5,1,584736.0,-4304380.0,1,584736.0,-4304380.0,1,584736.6,-4304318.5,1,584736.94,-4304287.5,1,584737.3,-4304257.0
çëìπ398çÜ,0,581735.56,-4310397.5,1,581736.2,-4310336.0,1,581736.2,-4310336.0,1,581736.5,-4310305.5,1,581712.8,-4310274.5,1,581712.8,-4310274.5,1,581713.1,-4310243.5,1,581737.5,-4310213.0,1,581762.2,-4310152.0,1,581762.2,-4310152.0
çëìπ398çÜ,0,572706.75,-4321670.5,1,572541.1,-4321392.5,1,572567.44,-4321147.0,1,572664.06,-4321086.5,1,572833.1,-4320996.0,1,572979.0,-4320813.0,1,573147.75,-4320753.0,1,573317.94,-4320540.0
çëìπ398çÜ,0,582271.94,-4309727.5,1,582271.94,-4309727.5,1,582271.6,-4309758.0,1,582271.6,-4309758.0,1,582271.3,-4309789.0,1,582271.3,-4309789.0,1,582295.4,-4309789.0,1,582319.44,-4309789.5,1,582343.5,-4309789.5,1,582367.56,-4309790.0
çëìπ398çÜ,0,583916.0,-4309008.0,1,583940.06,-4309008.0,1,583916.3,-4308977.0,1,583916.3,-4308977.0,1,583916.3,-4308977.0,1,583916.6,-4308946.5,1,583964.75,-4308947.0,1,583988.9,-4308947.0,1,584012.94,-4308947.5,1,584012.94,-4308947.5
çëìπ398çÜ,0,584145.7,-4307782.0,1,584145.7,-4307782.0,1,584170.1,-4307751.5,1,584170.75,-4307690.0,1,584170.75,-4307690.0,1,584147.06,-4307659.0,1,584123.3,-4307628.0,1,584123.6,-4307597.5
çëìπ398çÜ,0,584123.6,-4307597.5,1,584123.6,-4307597.5,1,584123.6,-4307597.5,1,584123.94,-4307567.0,1,584148.4,-4307536.5,1,584148.7,-4307505.5,1,584148.7,-4307505.5,1,584148.7,-4307505.5,1,584172.75,-4307506.0,1,584220.9,-4307506.5
ìíëÚåIãÓåˆâÄê¸,0,578166.44,-4313862.0,1,578191.1,-4313800.5,1,578240.1,-4313709.0,1,578264.44,-4313678.5,1,578288.8,-4313648.0,1,578313.2,-4313617.5,1,578337.8,-4313556.5,1,578384.1,-4313495.5,1,578408.5,-4313465.0,1,578411.2,-4313434.5
çëìπ398çÜ,0,581762.2,-4310152.0,1,581762.2,-4310152.0,1,581786.56,-4310121.5,1,581786.56,-4310121.5,1,581810.6,-4310122.0,1,581810.94,-4310091.0,1,581835.0,-4310091.5,1,581859.4,-4310061.0,1,581883.44,-4310061.0,1,581907.8,-4310031.0
çëìπ398çÜ,0,579501.3,-4312432.0,1,579501.6,-4312401.5,1,579526.0,-4312371.0,1,579550.6,-4312309.5,1,579550.94,-4312279.0,1,579575.3,-4312248.5,1,579575.6,-4312218.0,1,579575.94,-4312187.0,1,579552.2,-4312156.0,1,579552.2,-4312156.0
ìíëÚåIãÓåˆâÄê¸,0,576550.0,-4311911.5,1,576525.7,-4311942.0,1,576525.4,-4311972.5,1,576549.44,-4311973.0,1,576549.1,-4312003.5,1,576549.1,-4312003.5,1,576548.8,-4312034.5,1,576548.8,-4312034.5,1,576524.5,-4312064.5
çëìπ398çÜ,0,576162.56,-4317128.0,1,576235.0,-4317098.0
çëìπ398çÜ,0,584071.9,-4307934.5,1,584096.25,-4307904.5,1,584144.4,-4307905.0,1,584168.8,-4307874.5,1,584168.8,-4307874.5,1,584169.1,-4307843.5,1,584169.1,-4307843.5,1,584145.4,-4307812.5,1,584145.4,-4307812.5,1,584145.7,-4307782.0
çëìπ398çÜ,0,584488.6,-4304991.5,1,584513.0,-4304961.0,1,584513.3,-4304930.0,1,584513.7,-4304899.5,1,584538.4,-4304838.5,1,584538.75,-4304807.5,1,584539.4,-4304746.0,1,584539.4,-4304746.0,1,584540.06,-4304685.0,1,584540.06,-4304685.0
ìíëÚåIãÓåˆâÄê¸,0,578110.8,-4312203.0,1,578134.8,-4312203.5,1,578135.44,-4312142.0,1,578111.4,-4312141.5,1,578136.06,-4312080.5,1,578160.1,-4312081.0,1,578184.5,-4312050.5,1,578184.8,-4312019.5,1,578185.06,-4311989.0,1,578185.4,-4311958.0
